,c0,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,label,exp_group,pred1,pred2,pred3,pred4,pred5,pred6,pred7,t_1_roi,t_2_roi,t_3_roi,t_4_roi,t_5_roi,t_6_roi,t_7_roi,best_treatment_roi,best_treatment,delta_coin,coin,cum_expense,delta_cum_expense,base_expense,cum_base_expense,extra_expense,cut_off_point,final_coin,treatment,if_same,tmp_label
600,4,4,0,0,0,1,0,8,0,0,4,9,2.25,2,0.0,7,330.0834776266697,323.9777466700011,91.90584741666727,959.627797876668,1254.550924513337,629.8496545400044,403.4431245066671,1100.2782587555657,647.9554933400022,131.29406773809612,959.627797876668,965.0391727025668,393.65603408750275,212.3384865824564,1100.2782587555657,t_1_roi,0.3,0.4,557.8000000000065,455.5000000000011,0.1,102.29999999999846,99.99999999999997,False,0.1,2.0,False,0.0
1616,14,30,154,110,129,9,9,6,0,0,8,12,1.5,1,19267.24,7,-1229.6903789699988,549.9066628300006,-202.6576847833321,365.1753878666732,850.8136145733315,-442.2790988566685,558.7572998333353,-4098.967929899996,1099.8133256600013,-289.510978261903,365.1753878666732,654.472011210255,-276.4244367854178,294.08278938596595,1099.8133256600013,t_2_roi,0.5,0.6,558.4000000000066,456.0000000000011,0.1,102.39999999999846,99.99999999999997,False,0.1,2.0,False,0.0
333,14,29,26,35,34,2,0,27,0,0,1,1,1.0,1,9173.69,1,-197.9765259599981,549.5185643466648,164.64381065333237,137.92148951999843,1426.3814262166668,301.4389614299962,242.6076131866621,-659.9217531999936,1099.0371286933296,235.20544379047482,137.92148951999843,1097.2164817051282,188.39935089374762,127.68821746666427,1099.0371286933296,t_2_roi,0.5,0.6,559.0000000000066,456.5000000000011,0.1,102.49999999999845,99.99999999999997,False,0.1,0.4,False,0.0
801,11,27,8,37,72,5,0,4,0,0,4,7,1.75,0,627.627,4,100.39561037333216,545.2081494166637,235.81796150333184,718.5733593900017,1428.0542640233318,606.9067569399998,618.6017384599967,334.65203457777386,1090.4162988333273,336.8828021476169,718.5733593900017,1098.5032800179474,379.31672308749984,325.5798623473667,1098.5032800179474,t_5_roi,1.3,1.4000000000000001,560.4000000000066,457.8000000000011,0.1,102.59999999999845,99.99999999999997,False,0.1,1.1,False,0.0
1014,14,29,7,7,9,0,0,3,0,0,0,0,0.0,0,650.601,4,-31.24033115666771,548.7131198833304,316.1939925000015,174.10761643333214,1374.591216349998,499.35896378666354,185.39802423999802,-104.13443718889238,1097.4262397666607,451.7057035714308,174.10761643333214,1057.3778587307677,312.0993523666647,97.57790749473581,1097.4262397666607,t_2_roi,0.5,0.6,561.0000000000066,458.3000000000011,0.1,102.69999999999844,99.99999999999997,False,0.1,1.1,False,0.0
624,14,18,107,104,65,1,1,13,221,0,0,0,0.0,0,18306.38,3,-14.82516372333157,509.5371184100022,238.43643846000032,300.3847791400003,1424.927333063336,297.6431621999982,433.7476188233313,-49.41721241110524,1019.0742368200044,340.6234835142862,300.3847791400003,1096.0979485102584,186.02697637499887,228.2882204333323,1096.0979485102584,t_5_roi,1.3,1.4000000000000001,562.4000000000066,459.6000000000011,0.1,102.79999999999843,99.99999999999997,False,0.1,0.8,False,0.0
662,5,10,35,22,30,3,1,11,0,0,2,3,1.5,2,24756.577,5,256.939461333338,237.50371875333485,107.47335213333507,760.5126694400032,1424.281681493334,442.2006624700025,415.1606768866668,856.4648711111266,475.0074375066697,153.53336019047867,760.5126694400032,1095.6012934564108,276.37541404375156,218.50561941403518,1095.6012934564108,t_5_roi,1.3,1.4000000000000001,563.8000000000065,460.9000000000011,0.1,102.89999999999843,99.99999999999997,False,0.1,1.4,False,0.0
1195,14,30,34,40,40,37,9,3,0,0,13,25,1.9230769230000002,1,9909.322,5,-1030.5467075566667,546.5800458533349,-166.3858187233327,584.5751070700071,909.3294597566684,-193.92190687333283,752.6219921766698,-3435.1556918555557,1093.1600917066698,-237.69402674761815,584.5751070700071,699.4841998128218,-121.20119179583301,396.11683798772094,1093.1600917066698,t_2_roi,0.5,0.6,564.4000000000066,461.4000000000011,0.1,102.99999999999842,99.99999999999997,False,0.1,1.4,False,0.0
1376,7,16,226,138,163,26,6,5,0,0,7,12,1.714285714,0,33391.814,0,-341.1748568700013,546.2243317500024,169.85728424333138,926.8516558900028,1081.0261854133305,109.61580025333478,802.8668478266671,-1137.2495229000044,1092.4486635000048,242.65326320475913,926.8516558900028,831.5586041641003,68.50987515833424,422.56149885614064,1092.4486635000048,t_2_roi,0.5,0.6,565.0000000000066,461.9000000000011,0.1,103.09999999999842,99.99999999999997,False,0.1,0.1,True,0.1
1355,14,29,117,108,93,135,47,5,0,0,15,26,1.733333333,2,10001.408000000001,2,-1197.4778121466652,544.2111730966708,-225.65375785666217,492.8948724600077,816.8120930033338,-421.8807974499996,723.3526303366742,-3991.5927071555507,1088.4223461933416,-322.3625112238031,492.8948724600077,628.316994617949,-263.67549840624974,380.7119107035128,1088.4223461933416,t_2_roi,0.5,0.6,565.6000000000066,462.4000000000011,0.1,103.19999999999841,99.99999999999997,False,0.1,0.6,False,0.0
1734,13,29,6,22,26,320,214,4,499,0,1,3,3.0,0,0.0,5,-488.77869456666303,542.2331112400044,186.16019169333504,728.5978100100057,1166.2472031300074,155.59052565000457,271.14244182333823,-1629.2623152222102,1084.4662224800088,265.94313099047866,728.5978100100057,897.1132331769287,97.24407853125285,142.70654832807276,1084.4662224800088,t_2_roi,0.5,0.6,566.2000000000066,462.9000000000011,0.1,103.2999999999984,99.99999999999997,False,0.1,1.4,False,0.0
955,11,12,12,6,3,4,0,15,4,3,8,16,2.0,6,0.0,1,135.08450933000358,540.5567671866661,77.70011235333321,1048.0677499233357,1292.120226040002,598.4417647700061,664.3140722633302,450.28169776667863,1081.1135343733322,111.00016050476174,1048.0677499233357,993.9386354153862,374.0261029812538,349.63898540175273,1081.1135343733322,t_2_roi,0.5,0.6,566.8000000000067,463.4000000000011,0.1,103.3999999999984,99.99999999999997,False,0.1,0.4,False,0.0
833,5,11,3,4,5,1,0,5,0,0,6,12,2.0,6,0.0,3,323.9310021633355,422.2047437900005,159.25171711666738,953.6976557533362,1277.821813290002,666.5495904066706,506.897984466666,1079.7700072111184,844.409487580001,227.50245302381055,953.6976557533362,982.9398563769246,416.59349400416914,266.7884128771926,1079.7700072111184,t_1_roi,0.3,0.4,567.2000000000066,463.7000000000011,0.1,103.4999999999984,99.99999999999997,False,0.1,0.8,False,0.0
1634,6,11,0,0,5,10,3,9,0,0,2,4,2.0,1,0.0,2,63.303767796671764,380.5861279400033,175.95776932000263,1076.8716484300037,1019.0633494966701,341.66953857333834,225.4771569566697,211.0125593222392,761.1722558800066,251.36824188571805,1076.8716484300037,783.8948842282077,213.54346160833646,118.67218787193141,1076.8716484300037,t_4_roi,1.0,1.1,568.3000000000067,464.7000000000011,0.1,103.59999999999839,99.99999999999997,False,0.1,0.6,False,0.0
1843,14,30,19,26,34,16,2,5,0,0,1,2,2.0,1,7159.255999999999,5,-552.3822323266659,538.232364016666,138.90405052333426,551.3201147733344,1260.1528217700045,35.3933577300013,229.0836377600035,-1841.274107755553,1076.464728033332,198.43435789047754,551.3201147733344,969.3483244384649,22.12084858125081,120.57033566315975,1076.464728033332,t_2_roi,0.5,0.6,568.9000000000067,465.2000000000011,0.1,103.69999999999838,99.99999999999997,False,0.1,1.4,False,0.0
386,7,15,34,51,62,36,16,2,0,0,2,4,2.0,0,12814.401000000002,7,-54.462672740000926,490.89389278000084,291.0407691366654,1076.0643702100024,1299.4693725199995,297.94193889666803,668.5469297133351,-181.54224246666976,981.7877855600017,415.7725273380935,1076.0643702100024,999.5918250153842,186.21371181041752,351.86680511228167,1076.0643702100024,t_4_roi,1.0,1.1,570.0000000000067,466.2000000000011,0.1,103.79999999999838,99.99999999999997,False,0.1,2.0,False,0.0
1539,12,25,2,3,4,16,3,18,36,0,20,114,5.7,6,130.009,2,-245.78909631666735,538.0092115866637,35.79195751333373,1001.3285076900028,841.0977470566678,347.42889512333574,583.7411454333322,-819.2969877222246,1076.0184231733274,51.13136787619104,1001.3285076900028,646.9982669666675,217.14305945208483,307.23218180701696,1076.0184231733274,t_2_roi,0.5,0.6,570.6000000000067,466.7000000000011,0.1,103.89999999999837,99.99999999999997,False,0.1,0.6,False,0.0
630,11,11,46,34,20,1,1,12,0,0,11,13,1.181818182,0,0.0,3,-30.17064598999877,537.6360468566671,180.01619410333478,486.9045453633362,1275.592117146669,456.2660048666685,734.360897193329,-100.56881996666257,1075.2720937133342,257.16599157619254,486.9045453633362,981.2247054974375,285.1662530416678,386.50573536491004,1075.2720937133342,t_2_roi,0.5,0.6,571.2000000000068,467.2000000000011,0.1,103.99999999999837,99.99999999999997,False,0.1,0.8,False,0.0
1135,14,30,26,26,48,6,3,6,0,0,20,33,1.65,4,0.0,6,-938.4800927266659,537.2280298100013,-88.91872529999638,437.4760717233403,965.7562374433372,-60.60547780999968,541.6687232766661,-3128.266975755553,1074.4560596200026,-127.02675042856627,437.4760717233403,742.8894134179517,-37.878423631249795,285.0888017245611,1074.4560596200026,t_2_roi,0.5,0.6,571.8000000000068,467.7000000000011,0.1,104.09999999999836,99.99999999999997,False,0.1,1.7,False,0.0
1352,14,29,40,43,54,371,249,3,1,0,10,14,1.4,0,2430.812,7,-1173.9779429566636,537.2097653166711,-129.3059913299976,406.18516010000894,782.3941548166687,-392.85870997999785,708.976154786671,-3913.2598098555454,1074.4195306333422,-184.72284475713943,406.18516010000894,601.8416575512836,-245.53669373749864,373.14534462456373,1074.4195306333422,t_2_roi,0.5,0.6,572.4000000000068,468.2000000000011,0.1,104.19999999999835,99.99999999999997,False,0.1,2.0,False,0.0
217,11,26,24,22,46,1,0,11,0,0,13,21,1.615384615,4,0.0,1,-26.511662420000906,496.6885643833312,34.45619145666478,765.4415486433362,1394.0627717766674,513.6576334600004,750.9441376233299,-88.37220806666969,993.3771287666624,49.223130652378266,765.4415486433362,1072.3559782897441,321.03602091250025,395.2337566438579,1072.3559782897441,t_5_roi,1.3,1.4000000000000001,573.8000000000068,469.50000000000114,0.1,104.29999999999835,99.99999999999997,False,0.1,0.4,False,0.0
1887,5,13,0,2,2,15,5,8,0,0,8,16,2.0,0,6609.223000000001,2,-130.80743132999805,396.80465901666815,137.59002145000022,1071.7731411700047,761.373115460005,399.81491318000514,501.15518198333433,-436.02477109999353,793.6093180333363,196.55717350000032,1071.7731411700047,585.6716272769269,249.8843207375032,263.7658852543865,1071.7731411700047,t_4_roi,1.0,1.1,574.9000000000068,470.50000000000114,0.1,104.39999999999834,99.99999999999997,False,0.1,0.6,False,0.0
529,5,6,0,0,0,7,6,9,0,0,1,3,3.0,0,0.0,0,73.68890666666994,347.9640520233361,254.1773005500013,1071.0788599533362,1018.0546250733349,399.3091377000033,181.7004079066687,245.6296888888998,695.9281040466722,363.1104293571447,1071.0788599533362,783.1189423641038,249.56821106250206,95.63179363508878,1071.0788599533362,t_4_roi,1.0,1.1,576.0000000000068,471.50000000000114,0.1,104.49999999999834,99.99999999999997,False,0.1,0.1,True,0.1
1742,8,17,2,5,3,1,0,7,0,0,14,19,1.357142857,1,11594.222,5,320.01540133666964,517.8273107933346,133.331801860003,706.0952037033353,1236.1633824300047,733.2167292666695,585.3691438666692,1066.7180044555655,1035.6546215866692,190.47400265714714,706.0952037033353,950.894909561542,458.26045579166845,308.08902308772065,1066.7180044555655,t_1_roi,0.3,0.4,576.4000000000068,471.80000000000115,0.1,104.59999999999833,99.99999999999997,False,0.1,1.4,False,0.0
1047,10,10,22,12,7,0,0,4,0,0,11,63,5.727272727000001,11,0.0,1,159.2927247833354,519.0790907299984,128.91421629000115,927.3385914966716,1386.4930503300025,599.2652414633362,715.1766896700016,530.9757492777846,1038.1581814599967,184.1631661285731,927.3385914966716,1066.5331156384634,374.54077591458514,376.408784036843,1066.5331156384634,t_5_roi,1.3,1.4000000000000001,577.8000000000068,473.10000000000116,0.1,104.69999999999833,99.99999999999997,False,0.1,0.4,False,0.0
684,2,9,1,0,7,0,0,12,0,0,2,3,1.5,0,1006.3839999999999,5,319.5194949566685,118.75588847666769,74.90199953666844,747.0308218566665,1148.7151160666674,550.1033865966674,171.68115459,1065.064983188895,237.51177695333539,107.00285648095492,747.0308218566665,883.6270123589749,343.81461662291713,90.35850241578949,1065.064983188895,t_1_roi,0.3,0.4,578.2000000000068,473.40000000000117,0.1,104.79999999999832,99.99999999999997,False,0.1,1.4,False,0.0
1792,9,9,10,6,4,0,0,18,0,0,7,10,1.428571429,1,0.0,3,318.6642102666683,355.4428200133338,111.51586331333328,892.6385800066664,1262.686891440001,627.9769447733365,489.98406218333366,1062.2140342222278,710.8856400266676,159.3083761619047,892.6385800066664,971.2976088000008,392.48559048333533,257.88634851754404,1062.2140342222278,t_1_roi,0.3,0.4,578.6000000000067,473.7000000000012,0.1,104.89999999999831,99.99999999999997,False,0.1,0.8,False,0.0
46,14,24,38,34,28,0,0,3,0,0,7,11,1.571428571,0,40590.247,4,-290.3197986700025,378.04908029666603,100.24132056332928,419.80636801666697,1378.7647464066629,141.95437560666323,567.5337775566622,-967.7326622333418,756.0981605933321,143.20188651904184,419.80636801666697,1060.5882664666638,88.72148475416452,298.701988187717,1060.5882664666638,t_5_roi,1.3,1.4000000000000001,580.0000000000067,475.0000000000012,0.1,104.99999999999831,99.99999999999997,False,0.1,1.1,False,0.0
1423,6,10,4,5,7,9,5,7,0,0,1,2,2.0,0,0.0,0,118.57321940333712,340.356092780004,294.81909598333414,1058.4026460033363,1079.0166441133354,438.83075148666916,193.191081150002,395.2440646777904,680.712185560008,421.1701371190488,1058.4026460033363,830.0128031641041,274.2692196791682,101.67951639473789,1058.4026460033363,t_4_roi,1.0,1.1,581.1000000000067,476.0000000000012,0.1,105.0999999999983,99.99999999999997,False,0.1,0.1,True,0.1
635,14,30,171,177,213,199,76,6,14100,3,6,9,1.5,0,0.0,7,-1051.0974001833329,528.6693095033352,-89.36530270333151,521.4722730700058,993.5459486199987,-327.0898785933341,612.3327902399988,-3503.65800061111,1057.3386190066703,-127.66471814761645,521.4722730700058,764.266114323076,-204.43117412083382,322.2804159157888,1057.3386190066703,t_2_roi,0.5,0.6,581.7000000000068,476.5000000000012,0.1,105.1999999999983,99.99999999999997,False,0.1,2.0,False,0.0
997,14,30,227,200,209,27,23,3,0,0,18,27,1.5,3,14520.594,1,-1251.8554444599986,527.6098861933377,-269.01739253332744,423.1984711233445,803.6264072033329,-468.12651586999885,699.9451002800071,-4172.851481533329,1055.2197723866755,-384.31056076189634,423.1984711233445,618.1741593871791,-292.57907241874926,368.392158042109,1055.2197723866755,t_2_roi,0.5,0.6,582.3000000000068,477.0000000000012,0.1,105.29999999999829,99.99999999999997,False,0.1,0.4,False,0.0
670,14,30,44,48,54,5,5,6,0,0,10,16,1.6,2,2940.2140000000004,6,-1097.5390859033332,527.2444992133333,-231.87888031666625,304.17671621334097,892.7815824233302,-293.65862614667094,504.98149211333373,-3658.4636196777774,1054.4889984266665,-331.25554330952326,304.17671621334097,686.7550634025616,-183.53664134166934,265.7797326912283,1054.4889984266665,t_2_roi,0.5,0.6,582.9000000000068,477.5000000000012,0.1,105.39999999999829,99.99999999999997,False,0.1,1.7,False,0.0
1030,1,4,0,0,0,0,0,27,0,0,2,3,1.5,0,0.0,3,316.2346802766683,122.36510198333464,75.58467955333526,743.3868293866672,1143.0762576933346,544.2565898000007,161.46267872333377,1054.1156009222277,244.73020396666928,107.97811364762181,743.3868293866672,879.2894289948728,340.16036862500044,84.98035722280724,1054.1156009222277,t_1_roi,0.3,0.4,583.3000000000068,477.8000000000012,0.1,105.49999999999828,99.99999999999997,False,0.1,0.8,False,0.0
1404,3,4,0,0,0,0,0,11,0,0,2,3,1.5,0,0.0,6,316.2346802766683,122.36510198333464,75.58467955333526,743.3868293866672,1143.0762576933346,544.2565898000007,161.46267872333377,1054.1156009222277,244.73020396666928,107.97811364762181,743.3868293866672,879.2894289948728,340.16036862500044,84.98035722280724,1054.1156009222277,t_1_roi,0.3,0.4,583.7000000000068,478.1000000000012,0.1,105.59999999999827,99.99999999999997,False,0.1,1.7,False,0.0
1618,14,30,29,36,50,10,4,3,0,0,15,28,1.8666666669999998,1,3669.243,2,-1062.4984463433348,524.5762310866667,-151.32239431000016,462.5174703933381,848.3847911133344,-182.15402758000076,556.3437390866684,-3541.661487811116,1049.1524621733333,-216.17484901428597,462.5174703933381,652.6036854717956,-113.84626723750047,292.8124942561413,1049.1524621733333,t_2_roi,0.5,0.6,584.3000000000068,478.6000000000012,0.1,105.69999999999827,99.99999999999997,False,0.1,0.6,False,0.0
785,8,16,38,41,63,12,1,9,0,0,1,1,1.0,1,17204.367,6,166.2638055000034,520.8511733633395,234.6537275700048,492.38914971333725,1362.4250355666707,358.69319534333505,527.3791198699992,554.2126850000113,1041.702346726679,335.2196108142926,492.38914971333725,1048.019258128208,224.1832470895844,277.56795782631536,1048.019258128208,t_5_roi,1.3,1.4000000000000001,585.7000000000068,479.9000000000012,0.1,105.79999999999826,99.99999999999997,False,0.1,1.7,False,0.0
540,14,30,55,60,88,138,54,16,0,0,5,7,1.4,2,6695.084,2,-1071.8827133900004,523.4941802333351,-202.08275865333238,554.3044971966747,957.4650489533333,-446.2641979733335,588.4116461299992,-3572.942377966668,1046.9883604666702,-288.68965521904624,554.3044971966747,736.5115761179486,-278.9151237333334,309.69034006842065,1046.9883604666702,t_2_roi,0.5,0.6,586.3000000000068,480.4000000000012,0.1,105.89999999999826,99.99999999999997,False,0.1,0.6,False,0.0
141,14,27,219,278,282,18,3,3,0,0,11,17,1.545454545,5,19247.804,7,-987.652663130002,523.0511823033339,-78.91513297666916,468.0431203566695,889.963826039997,-306.8530328666675,706.6976231233348,-3292.1755437666734,1046.1023646066678,-112.73590425238451,468.0431203566695,684.5875584923053,-191.78314554166718,371.9461174333341,1046.1023646066678,t_2_roi,0.5,0.6,586.9000000000068,480.9000000000012,0.1,105.99999999999825,99.99999999999997,False,0.1,2.0,False,0.0
1508,14,30,185,176,236,165,110,5,4000,38,10,18,1.8,6,8750.791,7,-1204.20901994,521.6658646333372,-248.97269935666282,479.762500510009,813.1100863566691,-394.9553873566674,696.5941347966728,-4014.0300664666665,1043.3317292666743,-355.67528479523264,479.762500510009,625.4692971974378,-246.84711709791713,366.6284919982489,1043.3317292666743,t_2_roi,0.5,0.6,587.5000000000068,481.4000000000012,0.1,106.09999999999825,99.99999999999997,False,0.1,2.0,False,0.0
486,12,22,39,42,53,0,0,5,0,0,8,12,1.5,3,0.0,2,-224.5658808433336,505.0771167066723,44.64381442000013,559.5693807366697,1355.7830362633322,265.6887217900021,780.5108642966679,-748.5529361444453,1010.1542334133446,63.77687774285734,559.5693807366697,1042.9100278948708,166.0554511187513,410.7951917350884,1042.9100278948708,t_5_roi,1.3,1.4000000000000001,588.9000000000068,482.70000000000124,0.1,106.19999999999824,99.99999999999997,False,0.1,0.6,False,0.0
1170,7,22,3,9,10,3,0,13,0,0,21,24,1.142857143,0,0.0,0,312.4218843366675,468.7674635600009,153.0992442100023,606.4498810266682,1077.5137802733366,766.3947131066693,606.3672842500006,1041.4062811222252,937.5349271200018,218.713206014289,606.4498810266682,828.8567540564127,478.9966956916683,319.14067592105295,1041.4062811222252,t_1_roi,0.3,0.4,589.3000000000068,483.00000000000125,0.1,106.29999999999824,99.99999999999997,False,0.1,0.1,True,0.1
1672,12,21,3,4,4,4,0,5,0,0,15,32,2.133333333,0,0.0,4,141.0157770033347,519.0482278833315,140.5817825733352,892.0713988900052,1242.2937003066666,667.0125549400009,634.2752527233306,470.0525900111157,1038.096455766663,200.83111796190744,892.0713988900052,955.6105386974358,416.88284683750055,333.8290803807003,1038.096455766663,t_2_roi,0.5,0.6,589.9000000000068,483.50000000000125,0.1,106.39999999999823,99.99999999999997,False,0.1,1.1,False,0.0
