c0,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,label,exp_group,ID,A1_value_gain,A2_value_gain,A3_value_gain,A4_value_gain,A5_value_gain,A6_value_gain,A7_value_gain
9,21,0,0,0,0,0,11,0,0,20,27,1.35,0,351.599,4,1200,124.8898526,-249.3268403,-257.2928285,-6.050387741,176.7262311,299.7999742,-204.3292986
1,1,0,0,0,0,0,4,0,0,2,16,8,2,10476.083,6,1201,124.8898526,-356.6506163,-74.49924642,-421.9358314,-383.6288149,-70.52760062,604.8433211
14,29,46,38,41,11,5,13,42,0,3,3,1,0,7209.602,1,1202,124.8898526,-942.1926331,-257.2928285,932.4725869,599.4670046,299.7999742,-204.3292986
14,30,161,160,231,23,4,15,0,0,6,6,1,1,14033.843,5,1203,124.8898526,717.5380186,-781.7652567,-227.0923968,176.7262311,-546.1908036,-204.3292986
12,28,50,32,42,23,21,13,0,0,7,9,1.285714286,0,3190.876,7,1204,124.8898526,838.9489081,323.3044797,932.4725869,599.4670046,1074.45138,-525.9189828
3,3,0,0,0,1,0,31,0,0,1,1,1,0,9539.838,5,1205,124.8898526,717.5380186,-271.138657,-6.050387741,176.7262311,-546.1908036,517.2332925
14,30,17,12,22,26,24,8,0,0,10,16,1.6,1,8948.908,7,1206,124.8898526,436.8222744,323.3044797,-1663.265944,599.4670046,2043.412915,2365.330941
14,30,258,268,329,38,4,13,0,0,29,57,1.965517241,11,14280.264,2,1207,124.8898526,-249.3268403,-257.2928285,-6.050387741,176.7262311,299.7999742,-204.3292986
14,28,32,26,28,8,0,5,0,0,26,38,1.461538462,0,5666.729,0,1208,124.8898526,729.3458261,-74.49924642,-421.9358314,-383.6288149,-70.52760062,-893.9239651
1,1,0,0,0,1,0,4,0,0,0,0,0,0,0,0,1209,124.8898526,-249.3268403,-257.2928285,932.4725869,-375.3436775,299.7999742,-204.3292986
14,29,27,26,27,7,2,3,0,0,22,31,1.409090909,0,13779.862,5,1210,-874.6775238,170.0850332,323.3044797,932.4725869,599.4670046,761.5297225,240.3578818
13,27,3,37,51,33,23,5,0,0,27,185,6.851851852,9,8081.247,4,1211,124.8898526,436.8222744,323.3044797,932.4725869,-375.3436775,-546.1908036,517.2332925
14,30,46,60,80,7,1,5,0,0,30,388,12.93333333,3,8689.944,6,1212,-874.6775238,-588.1997138,323.3044797,530.7908473,599.4670046,977.759175,-2438.982267
14,30,39,30,32,14,5,3,0,0,16,22,1.375,3,0,5,1213,124.8898526,-356.6506163,-74.49924642,2080.846259,1322.492043,-70.52760062,1650.958762
1,1,0,0,0,2,2,4,0,0,0,0,0,0,0,7,1214,2547.420966,380.6326524,3618.48549,1167.104395,599.4670046,977.759175,604.8433211
1,1,0,0,0,0,0,5,0,0,1,1,1,0,0,3,1215,1788.118935,3101.621018,2476.936536,2080.846259,1322.492043,1074.45138,1650.958762
3,5,2,1,1,17,15,9,0,0,1,1,1,0,0,2,1216,124.8898526,190.4266132,323.3044797,932.4725869,599.4670046,299.7999742,-207.5322673
9,18,5,13,14,49,44,3,0,0,16,21,1.3125,0,613.593,4,1217,124.8898526,380.6326524,1390.669249,-1663.265944,599.4670046,761.5297225,240.3578818
14,30,68,59,70,5,0,2,0,0,30,102,3.4,1,26615.099,5,1218,124.8898526,-249.3268403,-459.2245904,-6.050387741,176.7262311,-546.1908036,-204.3292986
14,27,43,53,58,173,171,4,11,0,13,22,1.692307692,0,4817.098,4,1219,124.8898526,-1082.741078,-74.49924642,-421.9358314,-383.6288149,-70.52760062,604.8433211
14,30,61,39,47,16,4,12,0,0,30,56,1.866666667,2,8273.064,6,1220,124.8898526,190.4266132,323.3044797,-227.0923968,599.4670046,-546.1908036,517.2332925
14,30,25,17,23,0,0,9,0,0,15,26,1.733333333,2,775.486,5,1221,124.8898526,436.8222744,742.2291416,-6.050387741,176.7262311,1074.45138,1070.901566
14,30,39,37,49,250,134,5,2043,11,0,0,0,0,0,7,1222,124.8898526,3101.621018,323.3044797,-227.0923968,599.4670046,2043.412915,2365.330941
14,30,5,6,11,2,1,3,0,0,30,37,1.233333333,1,2956.518,5,1223,124.8898526,190.4266132,323.3044797,932.4725869,599.4670046,299.7999742,517.2332925
5,7,6,3,2,5,1,9,0,0,0,0,0,0,1491.242,2,1224,124.8898526,838.9489081,323.3044797,-1663.265944,-375.3436775,-70.52760062,240.3578818
14,30,25,27,57,118,7,16,108,3,25,31,1.24,0,4727.412,4,1225,349.2260435,-356.6506163,2476.936536,406.6208889,1322.492043,1074.45138,6285.66289
14,30,86,112,158,6,0,4,0,0,30,56,1.866666667,4,415.079,3,1226,124.8898526,-249.3268403,330.0070945,-6.050387741,176.7262311,-546.1908036,-204.3292986
14,30,2,7,7,3,0,4,0,0,29,107,3.689655172,4,4216.88,7,1227,124.8898526,-249.3268403,-459.2245904,-227.0923968,176.7262311,-546.1908036,-204.3292986
14,30,11,15,18,0,0,3,0,0,29,118,4.068965517,3,4937.274,5,1228,124.8898526,3101.621018,323.3044797,932.4725869,599.4670046,4207.388996,2365.330941
14,30,23,25,29,31,25,12,0,0,28,64,2.285714286,1,7936.675,7,1229,124.8898526,190.4266132,323.3044797,-227.0923968,176.7262311,1074.45138,2365.330941
8,16,8,8,11,7,4,4,0,0,14,15,1.071428571,0,2885.462,6,1230,-1511.451187,-356.6506163,-74.49924642,-421.9358314,-383.6288149,-70.52760062,-893.9239651
14,30,15,14,12,3,0,5,7,1,30,286,9.533333333,0,2240.396,7,1231,-874.6775238,1644.313426,323.3044797,-1663.265944,599.4670046,761.5297225,240.3578818
10,25,19,17,27,8,1,9,0,0,1,1,1,0,18901.482,2,1232,124.8898526,436.8222744,323.3044797,-6.050387741,176.7262311,1074.45138,877.2049144
14,30,98,121,170,90,37,0,0,0,18,29,1.611111111,1,19747.579,4,1233,124.8898526,-295.3529355,323.3044797,932.4725869,599.4670046,-70.52760062,240.3578818
13,28,15,40,62,4,2,11,0,0,23,35,1.52173913,3,33706.951,4,1234,124.8898526,-249.3268403,-257.2928285,932.4725869,176.7262311,299.7999742,-204.3292986
13,26,8,9,11,6,4,6,0,0,0,0,0,0,0,6,1235,124.8898526,717.5380186,323.3044797,932.4725869,-375.3436775,3520.290046,2365.330941
12,26,2,2,16,1,0,10,0,0,25,59,2.36,3,0,1,1236,124.8898526,190.4266132,323.3044797,932.4725869,599.4670046,299.7999742,517.2332925
14,15,1,2,1,0,0,5,0,0,14,19,1.357142857,0,49.081,1,1237,124.8898526,-356.6506163,-271.138657,932.4725869,599.4670046,-70.52760062,240.3578818
8,14,37,58,53,13,7,5,0,0,3,3,1,1,11857.447,3,1238,124.8898526,190.4266132,323.3044797,-6.050387741,176.7262311,299.7999742,517.2332925
4,11,1,3,6,27,15,4,188,0,0,0,0,0,0,7,1239,124.8898526,-1082.741078,-74.49924642,-421.9358314,-383.6288149,-70.52760062,-893.9239651
2,2,25,12,7,4,0,8,0,0,1,2,2,1,5898.776,6,1240,124.8898526,1747.844471,2476.936536,2080.846259,4563.048435,3520.290046,1650.958762
14,30,28,29,37,6,1,0,0,0,30,441,14.7,27,12218.866,2,1241,124.8898526,-356.6506163,-74.49924642,1167.104395,-383.6288149,761.5297225,604.8433211
14,29,36,58,59,2,1,4,0,0,8,9,1.125,0,0,0,1242,-874.6775238,-588.1997138,323.3044797,-1076.277429,599.4670046,761.5297225,240.3578818
13,28,70,60,104,178,67,5,0,9,17,38,2.235294118,8,6487.31,6,1243,124.8898526,-249.3268403,-257.2928285,-6.050387741,176.7262311,299.7999742,-204.3292986
2,10,0,0,1,5,2,7,0,0,2,2,1,1,0,4,1244,124.8898526,436.8222744,323.3044797,-6.050387741,176.7262311,1074.45138,877.2049144
14,30,21,19,50,157,90,17,0,0,1,2,2,0,7203.603,7,1245,124.8898526,-356.6506163,-74.49924642,-421.9358314,-383.6288149,-1483.580191,-893.9239651
12,24,16,11,22,1,0,5,0,0,22,40,1.818181818,4,0,5,1246,124.8898526,-356.6506163,323.3044797,-227.0923968,599.4670046,-546.1908036,517.2332925
14,25,49,58,45,13,3,8,0,0,0,0,0,0,2944.753,7,1247,124.8898526,436.8222744,742.2291416,406.6208889,1322.492043,1074.45138,3448.646477
6,15,0,0,0,7,0,6,13,0,0,0,0,0,19.562,0,1248,124.8898526,436.8222744,742.2291416,932.4725869,-375.3436775,1074.45138,-525.9189828
14,30,42,46,51,26,7,7,0,0,8,11,1.375,0,4091.636,0,1249,124.8898526,127.5414924,323.3044797,932.4725869,176.7262311,1074.45138,2365.330941
7,21,4,14,13,4,2,5,0,0,10,22,2.2,0,0,2,1250,124.8898526,436.8222744,-1951.416695,932.4725869,-375.3436775,1074.45138,1070.901566
1,4,0,0,0,5,0,8,0,0,2,2,1,0,0,4,1251,124.8898526,-942.1926331,323.3044797,3671.960238,176.7262311,1074.45138,2365.330941
14,30,6,4,3,5,1,3,0,0,1,1,1,0,301.954,7,1252,124.8898526,190.4266132,323.3044797,932.4725869,-375.3436775,1074.45138,2365.330941
9,25,3,8,20,7,2,9,2,0,23,237,10.30434783,14,10888.514,0,1253,124.8898526,-356.6506163,323.3044797,-227.0923968,599.4670046,-70.52760062,240.3578818
13,28,10,19,23,0,0,3,0,0,29,70,2.413793103,3,150.354,6,1254,124.8898526,190.4266132,323.3044797,-227.0923968,176.7262311,977.759175,517.2332925
14,30,5,5,8,0,0,7,0,0,28,45,1.607142857,1,376.883,0,1255,124.8898526,717.5380186,-257.2928285,-6.050387741,176.7262311,-546.1908036,-204.3292986
10,22,10,8,6,0,0,3,3,0,1,1,1,0,0,6,1256,124.8898526,190.4266132,323.3044797,-6.050387741,176.7262311,299.7999742,517.2332925
3,12,18,14,42,26,21,2,0,0,0,0,0,0,0,7,1257,124.8898526,170.0850332,323.3044797,932.4725869,599.4670046,977.759175,517.2332925
11,23,9,11,14,39,32,9,725,1,21,31,1.476190476,1,20481.756,6,1258,124.8898526,-249.3268403,330.0070945,-6.050387741,176.7262311,299.7999742,-204.3292986
14,30,60,58,65,129,72,7,0,0,11,17,1.545454545,3,10231.635,3,1259,124.8898526,-356.6506163,742.2291416,2080.846259,1322.492043,1074.45138,1650.958762
14,30,15,18,21,9,7,3,0,0,28,41,1.464285714,2,10673.397,0,1260,-874.6775238,-588.1997138,323.3044797,530.7908473,-492.6130005,761.5297225,3138.29535
12,26,17,16,21,9,3,9,669,0,0,0,0,0,687.207,4,1261,124.8898526,1104.935033,-74.49924642,-421.9358314,-383.6288149,-70.52760062,604.8433211
9,22,22,18,26,2,0,5,0,0,4,4,1,0,0,4,1262,124.8898526,2641.821001,323.3044797,2464.314513,-492.6130005,-546.1908036,-207.5322673
5,6,4,8,5,0,0,5,30,0,4,4,1,0,0,1,1263,124.8898526,-356.6506163,-74.49924642,-421.9358314,-383.6288149,-70.52760062,604.8433211
14,30,117,154,151,5,2,4,0,0,29,31,1.068965517,2,16258.411,2,1264,124.8898526,190.4266132,-271.138657,-6.050387741,-35.5484398,-546.1908036,517.2332925
14,30,26,27,33,27,19,3,0,0,0,0,0,0,0,5,1265,1205.225628,3711.384935,1390.669249,6214.014062,1375.892765,761.5297225,604.8433211
13,23,6,6,5,3,1,5,0,0,5,8,1.6,3,12004.799,4,1266,124.8898526,-249.3268403,330.0070945,-6.050387741,176.7262311,-546.1908036,-204.3292986
6,13,0,0,0,8,7,21,0,0,7,9,1.285714286,2,1092.29,3,1267,124.8898526,-356.6506163,742.2291416,932.4725869,599.4670046,1074.45138,-525.9189828
10,17,11,12,7,5,4,8,1,3,1,1,1,0,904.706,5,1268,124.8898526,-356.6506163,323.3044797,932.4725869,-375.3436775,299.7999742,517.2332925
14,30,38,38,58,647,380,13,0,0,9,14,1.555555556,1,9320.93,6,1269,124.8898526,190.4266132,323.3044797,-6.050387741,176.7262311,1074.45138,877.2049144
14,30,7,9,10,7,4,3,0,0,30,90,3,0,272.293,7,1270,124.8898526,-942.1926331,-459.2245904,-6.050387741,176.7262311,-546.1908036,-204.3292986
4,6,0,0,4,8,6,12,0,1,2,2,1,1,0,4,1271,124.8898526,190.4266132,323.3044797,-6.050387741,176.7262311,299.7999742,517.2332925
14,28,7,5,9,2,2,14,0,0,7,11,1.571428571,0,10264.259,0,1272,124.8898526,729.3458261,1448.706815,-421.9358314,1759.319369,-70.52760062,1124.440126
13,28,14,16,27,11,4,9,0,0,0,0,0,0,4423.808,0,1273,124.8898526,1644.313426,323.3044797,932.4725869,599.4670046,761.5297225,-1815.377758
14,30,108,111,123,32,16,5,6,0,7,9,1.285714286,0,7772.757,3,1274,-874.6775238,1644.313426,323.3044797,-227.0923968,599.4670046,761.5297225,240.3578818
14,30,32,40,50,755,747,6,0,0,12,21,1.75,2,1620.49,7,1275,524.4545172,-588.1997138,323.3044797,-4891.771717,599.4670046,-546.1908036,-207.5322673
14,30,25,26,28,7,1,7,0,0,30,118,3.933333333,8,2451.335,1,1276,124.8898526,-356.6506163,323.3044797,932.4725869,-375.3436775,1074.45138,2365.330941
5,11,0,0,0,5,1,18,24,22,1,1,1,0,0,7,1277,124.8898526,190.4266132,-271.138657,-6.050387741,-35.5484398,1074.45138,877.2049144
14,30,48,61,74,0,0,3,0,0,21,29,1.380952381,0,3726.965,1,1278,124.8898526,436.8222744,323.3044797,932.4725869,599.4670046,977.759175,-207.5322673
8,18,15,10,20,3,1,4,0,0,5,7,1.4,1,0,7,1279,1788.118935,-356.6506163,-74.49924642,-421.9358314,-383.6288149,-70.52760062,604.8433211
13,27,19,18,25,6,1,7,0,0,23,51,2.217391304,4,10327.419,6,1280,124.8898526,-356.6506163,-74.49924642,-421.9358314,-383.6288149,-70.52760062,604.8433211
8,17,7,4,8,33,30,10,0,0,0,0,0,0,1397.844,6,1281,124.8898526,-249.3268403,-257.2928285,-6.050387741,176.7262311,299.7999742,-204.3292986
12,23,20,15,28,2,2,3,0,0,3,3,1,0,4940.392,5,1282,2547.420966,380.6326524,1390.669249,1167.104395,-383.6288149,761.5297225,13.85384394
10,21,5,5,9,2,0,0,0,0,1,1,1,0,1601.037,4,1283,124.8898526,-3321.072145,-2852.946005,-6.050387741,176.7262311,-546.1908036,-204.3292986
9,17,51,42,47,8,1,3,0,0,4,5,1.25,3,14469.19,1,1284,124.8898526,-1082.741078,-74.49924642,-421.9358314,-383.6288149,-70.52760062,604.8433211
14,30,55,48,82,39,23,7,0,0,29,32,1.103448276,0,10519.949,3,1285,124.8898526,190.4266132,323.3044797,-6.050387741,176.7262311,299.7999742,517.2332925
14,30,21,36,52,27,8,11,0,0,30,91,3.033333333,5,5751.167,0,1286,124.8898526,-942.1926331,1331.348452,-227.0923968,-492.6130005,-546.1908036,-204.3292986
7,7,26,13,8,0,0,3,0,0,0,0,0,0,1920.028,6,1287,124.8898526,-356.6506163,-74.49924642,932.4725869,-375.3436775,-70.52760062,-1815.377758
14,29,55,33,26,4,2,4,0,0,28,48,1.714285714,3,3774.822,1,1288,124.8898526,-249.3268403,-257.2928285,-6.050387741,176.7262311,299.7999742,-204.3292986
3,12,7,3,13,5,1,4,0,0,1,1,1,0,2444.715,6,1289,124.8898526,436.8222744,742.2291416,406.6208889,1322.492043,1074.45138,1650.958762
14,29,3,4,4,3,1,6,0,0,27,54,2,1,0,4,1290,524.4545172,-588.1997138,323.3044797,530.7908473,599.4670046,-546.1908036,-2438.982267
1,2,0,0,0,0,0,8,0,0,0,0,0,0,0,5,1291,124.8898526,-356.6506163,-74.49924642,2080.846259,1322.492043,761.5297225,3448.646477
2,2,17,8,5,0,0,3,0,0,3,9,3,2,0,4,1292,124.8898526,-356.6506163,-74.49924642,-421.9358314,-383.6288149,-70.52760062,1124.440126
14,16,71,85,54,1,0,4,0,3,17,80,4.705882353,15,26764.029,1,1293,-2927.268794,170.0850332,-1951.416695,932.4725869,599.4670046,-546.1908036,-207.5322673
14,30,38,33,41,7,4,5,0,0,30,160,5.333333333,5,9532.295,4,1294,124.8898526,-356.6506163,323.3044797,-6.050387741,176.7262311,1074.45138,877.2049144
1,5,0,0,1,22,14,9,19,0,0,0,0,0,480.008,6,1295,124.8898526,-356.6506163,742.2291416,2080.846259,1322.492043,1074.45138,1650.958762
7,16,7,5,6,32,10,11,0,0,0,0,0,0,0,1,1296,124.8898526,-249.3268403,-257.2928285,-6.050387741,176.7262311,299.7999742,-204.3292986
13,29,55,52,86,108,107,2,0,0,10,13,1.3,0,0,7,1297,124.8898526,-249.3268403,-257.2928285,-6.050387741,176.7262311,299.7999742,-204.3292986
14,30,53,54,54,56,30,3,0,0,28,44,1.571428571,1,3447.12,2,1298,-874.6775238,-588.1997138,323.3044797,530.7908473,599.4670046,-546.1908036,-2438.982267
14,30,11,19,31,0,0,5,0,0,30,42,1.4,1,10274.185,3,1299,2547.420966,4315.200358,3618.48549,-4891.771717,599.4670046,977.759175,604.8433211
2,2,21,10,6,0,0,7,0,0,3,49,16.33333333,3,14456.301,6,1300,124.8898526,127.5414924,-74.49924642,-421.9358314,-383.6288149,-70.52760062,-893.9239651
14,30,103,90,110,18,10,9,0,0,19,23,1.210526316,0,6488.716,2,1301,124.8898526,-356.6506163,742.2291416,406.6208889,1322.492043,1074.45138,1650.958762
13,29,11,7,13,1,0,10,0,0,20,31,1.55,1,158.583,7,1302,124.8898526,1104.935033,2476.936536,2080.846259,1322.492043,6036.039715,6285.66289
14,30,135,129,138,10,0,9,0,0,17,28,1.647058824,1,2636.885,0,1303,1205.225628,380.6326524,3618.48549,6214.014062,1375.892765,761.5297225,1959.988243
14,30,53,51,58,14,8,7,0,0,29,36,1.24137931,2,3040.67,0,1304,1788.118935,-1082.741078,323.3044797,-1663.265944,599.4670046,761.5297225,-1815.377758
14,30,29,34,29,24,8,5,0,0,30,156,5.2,0,7740.917,0,1305,124.8898526,717.5380186,-781.7652567,-227.0923968,-375.3436775,-546.1908036,-204.3292986
7,8,11,47,31,66,47,3,0,0,7,35,5,6,0,2,1306,124.8898526,-249.3268403,330.0070945,-6.050387741,176.7262311,299.7999742,-204.3292986
13,26,8,11,21,6,1,3,0,0,9,11,1.222222222,0,0,2,1307,124.8898526,170.0850332,323.3044797,932.4725869,599.4670046,977.759175,-207.5322673
14,30,10,9,12,29,2,11,0,0,28,37,1.321428571,1,54022.673,5,1308,124.8898526,436.8222744,323.3044797,-6.050387741,176.7262311,977.759175,517.2332925
11,26,17,9,52,7,1,7,0,0,4,4,1,0,21097.503,2,1309,349.2260435,190.4266132,-1951.416695,-6.050387741,176.7262311,-70.52760062,-1815.377758
14,30,33,28,30,8,0,7,0,0,30,116,3.866666667,2,1453.27,6,1310,-2927.268794,-1082.741078,1448.706815,1167.104395,1759.319369,761.5297225,604.8433211
14,30,44,53,80,1,0,9,0,0,30,516,17.2,15,17068.729,4,1311,124.8898526,-356.6506163,-74.49924642,-421.9358314,-383.6288149,-70.52760062,-893.9239651
12,28,10,6,5,7,4,9,0,0,26,32,1.230769231,6,167.957,4,1312,124.8898526,-249.3268403,-257.2928285,-6.050387741,176.7262311,299.7999742,-204.3292986
7,20,7,4,8,2,0,4,0,0,6,10,1.666666667,2,163.371,2,1313,124.8898526,436.8222744,742.2291416,406.6208889,1322.492043,1074.45138,1650.958762
14,30,23,25,31,9,1,5,0,0,26,31,1.192307692,1,8943.632,2,1314,124.8898526,729.3458261,-74.49924642,-421.9358314,-383.6288149,-70.52760062,1124.440126
2,4,10,5,5,0,0,3,0,0,0,0,0,0,0,4,1315,124.8898526,-249.3268403,-257.2928285,-6.050387741,176.7262311,-546.1908036,-204.3292986
13,27,19,15,19,1,0,7,0,0,8,9,1.125,1,8468.495,7,1316,124.8898526,-356.6506163,323.3044797,-6.050387741,176.7262311,1074.45138,877.2049144
8,13,9,6,8,61,56,3,194,0,5,13,2.6,4,5805.828,2,1317,-874.6775238,-588.1997138,323.3044797,-2550.693724,599.4670046,761.5297225,240.3578818
1,2,0,0,0,4,0,0,0,0,0,0,0,0,0,5,1318,124.8898526,170.0850332,323.3044797,932.4725869,599.4670046,761.5297225,240.3578818
14,30,65,49,70,88,64,11,0,0,2,2,1,0,2818.091,1,1319,524.4545172,-588.1997138,323.3044797,530.7908473,599.4670046,761.5297225,240.3578818
10,22,46,24,28,44,42,7,0,0,12,16,1.333333333,2,0,1,1320,124.8898526,-249.3268403,-2852.946005,-227.0923968,-35.5484398,-546.1908036,-204.3292986
1,1,2,1,0,1,0,9,0,0,0,0,0,0,0,5,1321,524.4545172,-588.1997138,323.3044797,-2550.693724,599.4670046,761.5297225,3138.29535
14,30,17,24,25,0,0,2,0,0,13,16,1.230769231,0,8813.345,6,1322,124.8898526,170.0850332,323.3044797,932.4725869,599.4670046,-546.1908036,-207.5322673
14,29,32,37,55,17,10,8,507,0,11,18,1.636363636,2,1242.2,7,1323,124.8898526,436.8222744,323.3044797,-6.050387741,176.7262311,1074.45138,877.2049144
7,16,32,43,56,23,11,6,0,0,8,9,1.125,1,0,4,1324,524.4545172,-588.1997138,323.3044797,530.7908473,599.4670046,761.5297225,240.3578818
0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1325,124.8898526,-249.3268403,330.0070945,-6.050387741,176.7262311,299.7999742,-204.3292986
10,12,18,15,10,0,0,12,0,0,1,1,1,0,664.302,3,1326,124.8898526,-249.3268403,330.0070945,-6.050387741,176.7262311,299.7999742,-204.3292986
14,29,64,71,80,4,3,7,0,0,4,4,1,2,6705.578,0,1327,124.8898526,-356.6506163,-74.49924642,2080.846259,1322.492043,-70.52760062,1650.958762
13,29,105,92,108,19,11,0,10,4,7,8,1.142857143,1,2643.176,2,1328,124.8898526,838.9489081,323.3044797,-227.0923968,599.4670046,-70.52760062,240.3578818
6,12,3,5,8,6,2,5,0,0,0,0,0,0,0,2,1329,124.8898526,190.4266132,323.3044797,-6.050387741,176.7262311,-70.52760062,240.3578818
13,26,31,23,26,1,0,12,0,0,10,14,1.4,3,0,7,1330,124.8898526,1644.313426,-271.138657,932.4725869,-2659.948458,-546.1908036,-207.5322673
14,30,54,51,73,1,0,8,1,0,30,401,13.36666667,8,20103.576,0,1331,124.8898526,380.6326524,1448.706815,1167.104395,-383.6288149,761.5297225,604.8433211
14,30,79,66,84,236,117,11,0,0,9,11,1.222222222,0,9367.408,3,1332,124.8898526,1644.313426,323.3044797,-227.0923968,599.4670046,761.5297225,240.3578818
14,30,45,48,64,21,1,6,0,0,16,17,1.0625,0,9574.44,0,1333,-1511.451187,-356.6506163,-74.49924642,-421.9358314,-383.6288149,-70.52760062,-893.9239651
14,30,99,93,112,27,19,4,0,0,29,57,1.965517241,1,14204.725,0,1334,2547.420966,-588.1997138,323.3044797,530.7908473,599.4670046,761.5297225,240.3578818
13,28,8,8,10,6,1,9,0,0,26,30,1.153846154,3,8052.053,0,1335,524.4545172,-588.1997138,323.3044797,-4891.771717,599.4670046,-546.1908036,-2438.982267
12,26,1,1,1,4,0,7,0,0,2,2,1,0,736.522,5,1336,124.8898526,436.8222744,742.2291416,406.6208889,1322.492043,1074.45138,1650.958762
14,30,167,125,119,243,183,9,0,0,4,5,1.25,1,7922.612,3,1337,124.8898526,838.9489081,1448.706815,1167.104395,1759.319369,-70.52760062,604.8433211
14,29,1,8,15,6,1,9,0,0,29,55,1.896551724,4,0,4,1338,124.8898526,-249.3268403,-257.2928285,-6.050387741,176.7262311,299.7999742,-204.3292986
11,26,39,35,70,11,10,12,0,0,7,11,1.571428571,1,8209.952,7,1339,-874.6775238,-588.1997138,323.3044797,-1076.277429,599.4670046,761.5297225,240.3578818
14,30,24,22,35,12,3,12,3021,0,0,0,0,0,8273.401,5,1340,124.8898526,170.0850332,323.3044797,932.4725869,599.4670046,761.5297225,240.3578818
2,3,56,28,17,0,0,4,0,0,1,1,1,0,26338.45,5,1341,124.8898526,-942.1926331,323.3044797,-227.0923968,-492.6130005,-546.1908036,517.2332925
9,19,29,18,14,12,10,5,0,0,0,0,0,0,1130.326,6,1342,124.8898526,3101.621018,323.3044797,932.4725869,599.4670046,299.7999742,517.2332925
1,1,0,0,0,0,0,5,0,0,0,0,0,0,0,2,1343,-874.6775238,-588.1997138,323.3044797,2464.314513,599.4670046,761.5297225,240.3578818
14,30,22,15,18,81,45,14,0,0,25,73,2.92,2,16249.83,3,1344,124.8898526,190.4266132,323.3044797,932.4725869,176.7262311,-546.1908036,517.2332925
9,24,0,0,8,255,65,7,2,4,2,2,1,1,0,7,1345,124.8898526,436.8222744,742.2291416,406.6208889,1322.492043,299.7999742,1650.958762
14,30,5,7,13,4,0,8,0,0,27,40,1.481481481,0,5320.922,4,1346,124.8898526,717.5380186,323.3044797,-227.0923968,176.7262311,-546.1908036,517.2332925
13,29,62,105,157,13,2,7,13,0,6,8,1.333333333,0,11662.02,4,1347,124.8898526,-356.6506163,323.3044797,932.4725869,-375.3436775,-70.52760062,240.3578818
13,13,7,8,5,0,0,4,0,0,0,0,0,0,467.843,7,1348,124.8898526,127.5414924,323.3044797,-227.0923968,176.7262311,1074.45138,877.2049144
14,30,130,107,130,300,24,6,0,0,14,25,1.785714286,2,16327.865,1,1349,124.8898526,729.3458261,-74.49924642,-421.9358314,-383.6288149,-70.52760062,604.8433211
14,29,47,63,70,1,1,9,0,0,9,11,1.222222222,2,3.026,3,1350,124.8898526,190.4266132,323.3044797,-6.050387741,176.7262311,977.759175,517.2332925
14,30,80,56,84,1,0,4,0,0,5,5,1,1,7743.202,4,1351,124.8898526,-249.3268403,-459.2245904,-6.050387741,176.7262311,-546.1908036,-204.3292986
14,29,40,43,54,371,249,3,1,0,10,14,1.4,0,2430.812,7,1352,124.8898526,-356.6506163,323.3044797,932.4725869,599.4670046,1074.45138,-525.9189828
14,30,53,53,47,8,2,8,0,0,25,59,2.36,1,12067.54,4,1353,124.8898526,436.8222744,323.3044797,932.4725869,-375.3436775,-70.52760062,240.3578818
14,30,14,22,31,20,15,10,0,0,30,66,2.2,5,15635.027,7,1354,124.8898526,190.4266132,323.3044797,-6.050387741,176.7262311,299.7999742,517.2332925
